songName,albumName,artistName,trackNumber,isExplicit,durationMS,discNumber
Déjenme Llorar,Déjenme Llorar (Deluxe Edition),Carla-Morrison,11,false,237306,1
Sin Despedir,Déjenme Llorar (Deluxe Edition),Carla-Morrison,12,false,204613,1
Tu Manera de Querer,Déjenme Llorar (Deluxe Edition),Carla-Morrison,13,false,213760,1
Me Puede/Falta de Respeto,Déjenme Llorar (Deluxe Edition),Carla-Morrison,14,false,621920,1
Maleza (Versión Alterna),Déjenme Llorar (Deluxe Edition),Carla-Morrison,15,false,267680,1
Me Puede (Versión Alterna),Déjenme Llorar (Deluxe Edition),Carla-Morrison,16,false,236280,1
The Truth (Versión Alterna),Déjenme Llorar (Deluxe Edition),Carla-Morrison,17,false,251063,1
Hasta La Piel (Versión Alterna),Déjenme Llorar (Deluxe Edition),Carla-Morrison,18,false,305046,1
Sin Despedir (Versión Para Mark),Déjenme Llorar (Deluxe Edition),Carla-Morrison,19,false,226563,1
Déjenme Llorar (Noyte Remix),Déjenme Llorar (Deluxe Edition),Carla-Morrison,20,false,438095,1
Apague Mi Mente,Déjenme Llorar,Carla-Morrison,1,false,221560,1
Me Encanta,Déjenme Llorar,Carla-Morrison,2,false,244226,1
No Quise Mirar,Déjenme Llorar,Carla-Morrison,3,false,224160,1
Duele,Déjenme Llorar,Carla-Morrison,4,false,190360,1
Maleza,Déjenme Llorar,Carla-Morrison,5,false,231586,1
Eres Tú,Déjenme Llorar,Carla-Morrison,6,false,228253,1
Tu Orgullo,Déjenme Llorar,Carla-Morrison,7,false,208933,1
Olvidé,Déjenme Llorar,Carla-Morrison,8,false,287693,1
Hasta la Piel,Déjenme Llorar,Carla-Morrison,9,false,241626,1
Disfruto,Déjenme Llorar,Carla-Morrison,10,false,244973,1
Déjenme Llorar,Déjenme Llorar,Carla-Morrison,11,false,235306,1
Sin Despedir,Déjenme Llorar,Carla-Morrison,12,false,202613,1
Tu Manera de Querer,Déjenme Llorar,Carla-Morrison,13,false,213760,1
Me Puede / Falta De Respeto,Déjenme Llorar,Carla-Morrison,14,false,621920,1
Apague Mi Mente,Déjenme Llorar,Carla-Morrison,1,false,221560,1
Me Encanta,Déjenme Llorar,Carla-Morrison,2,false,244226,1
No Quise Mirar,Déjenme Llorar,Carla-Morrison,3,false,224160,1
Duele,Déjenme Llorar,Carla-Morrison,4,false,190360,1
Maleza,Déjenme Llorar,Carla-Morrison,5,false,231586,1
Eres Tú,Déjenme Llorar,Carla-Morrison,6,false,228253,1
Tu Orgullo,Déjenme Llorar,Carla-Morrison,7,false,208933,1
Olvidé,Déjenme Llorar,Carla-Morrison,8,false,287693,1
Hasta la Piel,Déjenme Llorar,Carla-Morrison,9,false,241626,1
Disfruto,Déjenme Llorar,Carla-Morrison,10,false,244973,1
Déjenme Llorar,Déjenme Llorar,Carla-Morrison,11,false,235306,1
Sin Despedir,Déjenme Llorar,Carla-Morrison,12,false,202613,1
Tu Manera De Querer,Déjenme Llorar,Carla-Morrison,13,false,213760,1
Me Puede/falta De Respeto,Déjenme Llorar,Carla-Morrison,14,false,621920,1
Compartir,Mientras Tú Dormías,Carla-Morrison,1,false,257091,1
Como Es,Mientras Tú Dormías,Carla-Morrison,2,false,219567,1
Suciedad,Mientras Tú Dormías,Carla-Morrison,3,false,253004,1
Yo Sigo Aquí,Mientras Tú Dormías,Carla-Morrison,4,false,208422,1
Este Momento,Mientras Tú Dormías,Carla-Morrison,5,false,198762,1
Tu Luz,Mientras Tú Dormías,Carla-Morrison,6,false,210279,1
Una Salida,Mientras Tú Dormías,Carla-Morrison,7,false,221797,1
Pajarito Del Amor (Dueto Con Natalia Lafourcade),Mientras Tú Dormías,Carla-Morrison,8,false,188360,1
Compartir,Mientras Tú Dormías,Carla-Morrison,1,false,259079,1
Como Es,Mientras Tú Dormías,Carla-Morrison,2,false,219567,1
Suciedad,Mientras Tú Dormías,Carla-Morrison,3,false,253004,1
Yo Sigo Aquí,Mientras Tú Dormías,Carla-Morrison,4,false,208422,1
Este Momento,Mientras Tú Dormías,Carla-Morrison,5,false,198762,1
Tu Luz,Mientras Tú Dormías,Carla-Morrison,6,false,210279,1
Una Salida,Mientras Tú Dormías,Carla-Morrison,7,false,221797,1
Pajarito del Amor,Mientras Tú Dormías,Carla-Morrison,8,false,188360,1
Estoy Aquí,Estoy Aquí,Carla-Morrison,1,false,237829,1
Ansiedad - Versión Acústica,Los Cuatro Actos Acústicos,Carla-Morrison,1,false,260709,1
No Me Llames - Versión Acústica,Los Cuatro Actos Acústicos,Carla-Morrison,2,false,243958,1
Obra de Arte - Versión Acústica,Los Cuatro Actos Acústicos,Carla-Morrison,3,false,188301,1
Contigo - Versión Acústica,Los Cuatro Actos Acústicos,Carla-Morrison,4,false,252459,1
Contigo,Contigo,Carla-Morrison,1,false,237466,1
Obra de Arte,Obra de Arte,Carla-Morrison,1,false,170926,1
No Me Llames,No Me Llames,Carla-Morrison,1,false,190892,1
Ansiedad,Ansiedad,Carla-Morrison,1,false,226595,1
Disfruto - Audioiko Remix,Disfruto (Audioiko Remix),Carla-Morrison,1,false,198335,1
Desahogo,Desahogo,Carla-Morrison,1,false,197586,1
Disfruto - Audioiko Remix,Disfruto (Audioiko Remix),Carla-Morrison,1,false,198335,1
Disfruto - Audioiko Remix,Disfruto (Audioiko Remix),Carla-Morrison,1,false,198335,1
Disfruto - Audioiko Remix,Disfruto (Audioiko Remix),Carla-Morrison,1,false,198335,1
Disfruto - Audioiko Remix,Disfruto (Audioiko Remix),Carla-Morrison,1,false,198335,1
Destined 2 Win,Destined 2 Win,Lil-Tjay,1,false,63486,1
Calling My Phone,Destined 2 Win,Lil-Tjay,2,true,205458,1
Headshot (feat. Polo G & Fivio Foreign),Destined 2 Win,Lil-Tjay,3,true,144349,1
Run It Up,Destined 2 Win,Lil-Tjay,4,true,232048,1
Irregular Love,Destined 2 Win,Lil-Tjay,5,true,138408,1
Slow Down,Destined 2 Win,Lil-Tjay,6,true,171859,1
Part of the Plan,Destined 2 Win,Lil-Tjay,7,true,260497,1
Move,Destined 2 Win,Lil-Tjay,8,true,214536,1
Oh Well,Destined 2 Win,Lil-Tjay,9,true,193381,1
Love Hurts,Destined 2 Win,Lil-Tjay,10,true,222367,1
Go Crazy,Destined 2 Win,Lil-Tjay,11,true,228000,1
Nuf Said,Destined 2 Win,Lil-Tjay,12,true,99754,1
No Cap,Destined 2 Win,Lil-Tjay,13,true,181082,1
Born 2 Be Great,Destined 2 Win,Lil-Tjay,14,true,170000,1
Hood Rich,Destined 2 Win,Lil-Tjay,15,true,189886,1
What You Wanna Do,Destined 2 Win,Lil-Tjay,16,true,245180,1
Life Changed,Destined 2 Win,Lil-Tjay,17,true,180024,1
Gang Gang,Destined 2 Win,Lil-Tjay,18,true,230839,1
Losses - Bonus,Destined 2 Win,Lil-Tjay,19,true,195648,1
Move On - Bonus,Destined 2 Win,Lil-Tjay,20,true,177528,1
Destined 2 Win,Destined 2 Win,Lil-Tjay,1,false,63486,1
Born 2 Be Great,Destined 2 Win,Lil-Tjay,2,true,170000,1
Calling My Phone,Destined 2 Win,Lil-Tjay,3,true,205458,1
What You Wanna Do,Destined 2 Win,Lil-Tjay,4,true,245180,1
Hood Rich,Destined 2 Win,Lil-Tjay,5,true,189886,1
Oh Well,Destined 2 Win,Lil-Tjay,6,true,193381,1
Headshot (feat. Polo G & Fivio Foreign),Destined 2 Win,Lil-Tjay,7,true,144349,1
Gang Gang,Destined 2 Win,Lil-Tjay,8,true,230839,1
Go Crazy,Destined 2 Win,Lil-Tjay,9,true,228000,1
Irregular Love,Destined 2 Win,Lil-Tjay,10,true,138408,1
Move (feat. Saweetie),Destined 2 Win,Lil-Tjay,11,true,214536,1
Slow Down,Destined 2 Win,Lil-Tjay,12,true,171859,1
Love Hurts (feat. Toosii),Destined 2 Win,Lil-Tjay,13,true,222367,1
Run It Up (feat. Offset & Moneybagg Yo),Destined 2 Win,Lil-Tjay,14,true,232048,1
Part of the Plan,Destined 2 Win,Lil-Tjay,15,true,260497,1
No Cap,Destined 2 Win,Lil-Tjay,16,true,181082,1
Life Changed,Destined 2 Win,Lil-Tjay,17,true,180024,1
Nuf Said,Destined 2 Win,Lil-Tjay,18,true,99754,1
Losses - Bonus,Destined 2 Win,Lil-Tjay,19,true,195648,1
Move On - Bonus,Destined 2 Win,Lil-Tjay,20,true,177528,1
Destined 2 Win,Destined 2 Win,Lil-Tjay,1,false,63486,1
Born 2 Be Great,Destined 2 Win,Lil-Tjay,2,false,169998,1
Calling My Phone,Destined 2 Win,Lil-Tjay,3,false,205458,1
What You Wanna Do,Destined 2 Win,Lil-Tjay,4,false,244840,1
Hood Rich,Destined 2 Win,Lil-Tjay,5,false,189886,1
Oh Well,Destined 2 Win,Lil-Tjay,6,false,193381,1
Headshot (feat. Polo G & Fivio Foreign),Destined 2 Win,Lil-Tjay,7,false,144190,1
Gang Gang,Destined 2 Win,Lil-Tjay,8,false,230839,1
Go Crazy,Destined 2 Win,Lil-Tjay,9,false,228000,1
Irregular Love,Destined 2 Win,Lil-Tjay,10,false,138408,1
Move,Destined 2 Win,Lil-Tjay,11,false,214536,1
Slow Down,Destined 2 Win,Lil-Tjay,12,false,171859,1
Love Hurts,Destined 2 Win,Lil-Tjay,13,false,222367,1
Run It Up,Destined 2 Win,Lil-Tjay,14,false,232006,1
Part of the Plan,Destined 2 Win,Lil-Tjay,15,false,260497,1
No Cap,Destined 2 Win,Lil-Tjay,16,false,181082,1
Life Changed,Destined 2 Win,Lil-Tjay,17,false,180024,1
Nuf Said,Destined 2 Win,Lil-Tjay,18,false,111706,1
Losses - Bonus,Destined 2 Win,Lil-Tjay,19,false,195917,1
Move On - Bonus,Destined 2 Win,Lil-Tjay,20,false,177487,1
Ice Cold,State of Emergency,Lil-Tjay,1,true,200000,1
Zoo York (feat. Fivio Foreign & Pop Smoke),State of Emergency,Lil-Tjay,2,true,214825,1
Shoot for the Stars (feat. Fivio Foreign),State of Emergency,Lil-Tjay,3,true,147134,1
Wet Em Up Pt. 2,State of Emergency,Lil-Tjay,4,true,191904,1
City on My Back,State of Emergency,Lil-Tjay,5,true,204258,1
My City,State of Emergency,Lil-Tjay,6,true,182517,1
Gettin Lit,State of Emergency,Lil-Tjay,7,true,200966,1
Ice Cold,State of Emergency,Lil-Tjay,1,false,200000,1
Zoo York (feat. Fivio Foreign & Pop Smoke),State of Emergency,Lil-Tjay,2,false,214825,1
Shoot for the Stars (feat. Fivio Foreign),State of Emergency,Lil-Tjay,3,false,147134,1
Wet Em Up Pt. 2,State of Emergency,Lil-Tjay,4,false,191904,1
City on My Back,State of Emergency,Lil-Tjay,5,false,204258,1
My City,State of Emergency,Lil-Tjay,6,false,182517,1
Gettin Lit,State of Emergency,Lil-Tjay,7,false,200966,1
One Take,True 2 Myself,Lil-Tjay,1,true,168653,1
Hold On,True 2 Myself,Lil-Tjay,2,true,189480,1
F.N,True 2 Myself,Lil-Tjay,3,true,224000,1
Dream That I Had,True 2 Myself,Lil-Tjay,4,true,165813,1
Post To Be (feat. Rileyy Lanez),True 2 Myself,Lil-Tjay,5,true,189053,1
Ruthless (feat. Jay Critch),True 2 Myself,Lil-Tjay,6,true,244573,1
Mixed Emotions,True 2 Myself,Lil-Tjay,7,true,181746,1
Decline (feat. Lil Baby),True 2 Myself,Lil-Tjay,8,true,225013,1
Sex Sounds,True 2 Myself,Lil-Tjay,9,true,162453,1
Leaked,True 2 Myself,Lil-Tjay,10,true,220240,1
Laneswitch,True 2 Myself,Lil-Tjay,11,true,150000,1
Brothers,True 2 Myself,Lil-Tjay,12,true,210080,1
Goat,True 2 Myself,Lil-Tjay,13,true,242453,1
Top of My Game,True 2 Myself,Lil-Tjay,14,true,147813,1
No Escape,True 2 Myself,Lil-Tjay,15,true,224613,1
Brothers (feat. Lil Durk) - Remix,True 2 Myself,Lil-Tjay,16,true,210120,1
Leaked (feat. Lil Wayne) - Remix,True 2 Myself,Lil-Tjay,17,true,200533,1
Goin Up,Goin Up,Lil-Tjay,1,true,140601,1
In My Head,In My Head,Lil-Tjay,1,true,135264,1
Vroom - The FaNaTiX Idris Elba Lil Tjay Davido Koffee Moelogo| PS5 PS4 - from GRAN TURISMO 7,Vroom - The FaNaTiX Idris Elba Lil Tjay Davido Koffee Moelogo| PS5 PS4 (from GRAN TURISMO 7),Lil-Tjay,1,false,237983,1
Elegance (feat. Lil Tjay),Elegance (feat. Lil Tjay),Lil-Tjay,1,true,208000,1
Highs and Lows,Elegance (feat. Lil Tjay),Lil-Tjay,2,true,274285,1
Find My Way,Elegance (feat. Lil Tjay),Lil-Tjay,3,true,158375,1
Not In The Mood (feat. Fivio Foreign & Kay Flock),Not In The Mood (feat. Fivio Foreign & Kay Flock),Lil-Tjay,1,true,150475,1
In Too Deep,In Too Deep,Lil-Tjay,1,true,203798,1
Dreams Unfold,Dreams Unfold,Lil-Tjay,1,true,201081,1
Best Friends 4L (feat. Lil Tjay),Best Friends 4L (feat. Lil Tjay),Lil-Tjay,1,true,160000,1
Best Friends 4L (feat. Lil Tjay),Best Friends 4L (feat. Lil Tjay),Lil-Tjay,1,false,160000,1
Calling My Phone,Calling My Phone,Lil-Tjay,1,false,205458,1
Racin' (feat. Lil Tjay),Racin' (feat. Lil Tjay),Lil-Tjay,1,true,186373,1
Hood Scars 2 (with Lil Tjay),Hood Scars 2 (with Lil Tjay),Lil-Tjay,1,true,218144,1
Hood Scars 2 (with Lil Tjay),Hood Scars 2 (with Lil Tjay),Lil-Tjay,1,false,218144,1
Fade Away,Fade Away,Lil-Tjay,1,true,179252,1
Care,Fake It Flowers,beabadoobee,1,true,194994,1
Worth It,Fake It Flowers,beabadoobee,2,true,194173,1
Dye It Red,Fake It Flowers,beabadoobee,3,true,189932,1
Back To Mars,Fake It Flowers,beabadoobee,4,false,90928,1
Charlie Brown,Fake It Flowers,beabadoobee,5,false,152649,1
Emo Song,Fake It Flowers,beabadoobee,6,false,218684,1
Sorry,Fake It Flowers,beabadoobee,7,true,233301,1
Further Away,Fake It Flowers,beabadoobee,8,true,187653,1
Horen Sarrison,Fake It Flowers,beabadoobee,9,false,335144,1
How Was Your Day?,Fake It Flowers,beabadoobee,10,true,260024,1
Together,Fake It Flowers,beabadoobee,11,false,200280,1
Yoshimi Forest Magdalene,Fake It Flowers,beabadoobee,12,true,204280,1
Disappear - Bedroom Session,Loveworm (Bedroom Sessions),beabadoobee,1,true,213093,1
1999 - Bedroom Session,Loveworm (Bedroom Sessions),beabadoobee,2,true,168032,1
Apple Cider - Bedroom Session,Loveworm (Bedroom Sessions),beabadoobee,3,true,169525,1
Ceilings - Bedroom Session,Loveworm (Bedroom Sessions),beabadoobee,4,false,220040,1
Angel - Bedroom Session,Loveworm (Bedroom Sessions),beabadoobee,5,false,199306,1
You Lie All The Time - Bedroom Session,Loveworm (Bedroom Sessions),beabadoobee,6,false,177941,1
Soren - Bedroom Session,Loveworm (Bedroom Sessions),beabadoobee,7,false,193810,1
Disappear,Loveworm,beabadoobee,1,true,248883,1
1999,Loveworm,beabadoobee,2,true,191129,1
Apple Cider,Loveworm,beabadoobee,3,true,178918,1
Ceilings,Loveworm,beabadoobee,4,false,239975,1
Angel,Loveworm,beabadoobee,5,true,193253,1
You Lie All The Time,Loveworm,beabadoobee,6,false,251290,1
Soren,Loveworm,beabadoobee,7,false,241944,1
Everest,Patched Up,beabadoobee,1,false,158195,1
Tired,Patched Up,beabadoobee,2,true,199514,1
Dance with Me,Patched Up,beabadoobee,3,false,234282,1
Art Class,Patched Up,beabadoobee,4,false,247584,1
If You Want To,Patched Up,beabadoobee,5,false,223638,1
Eighteen,Patched Up,beabadoobee,6,false,238162,1
The Way I Spoke,Patched Up,beabadoobee,7,false,255021,1
See you Soon,See you Soon,beabadoobee,1,false,206600,1
iScream,iScream,beabadoobee,1,false,203480,1
Talk,Talk,beabadoobee,1,false,158293,1
Fall In Love With A Girl (feat. Beabadoobee),Fall In Love With A Girl (feat. Beabadoobee),beabadoobee,1,true,191188,1
Silver Into Rain,Silver Into Rain,beabadoobee,1,false,201869,1
Silver Into Rain,Silver Into Rain,beabadoobee,1,false,201869,1
Last Day On Earth,Our Extended Play,beabadoobee,1,true,223087,1
Cologne,Our Extended Play,beabadoobee,2,true,164690,1
Animal Noises,Our Extended Play,beabadoobee,3,false,214128,1
He Gets Me So High,Our Extended Play,beabadoobee,4,false,165682,1
Last Day On Earth,Last Day On Earth,beabadoobee,1,true,222357,1
Last Day On Earth,Last Day On Earth,beabadoobee,1,false,216880,1
Winter Wonderland,Winter Wonderland,beabadoobee,1,false,182788,1
Together,Together,beabadoobee,1,false,200280,1
How Was Your Day?,How Was Your Day?,beabadoobee,1,true,260024,1
Worth It,Worth It,beabadoobee,1,true,194173,1
Sorry,Sorry,beabadoobee,1,false,233301,1
Sorry - Alternate Edit,Sorry,beabadoobee,2,false,197863,1
Care,Care,beabadoobee,1,true,194994,1
You Lie All The Time - ASIA RISING FOREVER,beabadoobee - ASIA RISING FOREVER,beabadoobee,1,false,197400,1
Between the Bars - ASIA RISING FOREVER,beabadoobee - ASIA RISING FOREVER,beabadoobee,2,false,159226,1
You Wouldn't Like Me,Still Jealous,Tegan-and-Sara,1,false,154093,1
Take Me Anywhere,Still Jealous,Tegan-and-Sara,2,false,154293,1
I Bet It Stung,Still Jealous,Tegan-and-Sara,3,false,179773,1
I Know I Know I Know,Still Jealous,Tegan-and-Sara,4,false,194493,1
Where Does the Good Go,Still Jealous,Tegan-and-Sara,5,false,172053,1
Downtown,Still Jealous,Tegan-and-Sara,6,false,193360,1
I Won’t Be Left,Still Jealous,Tegan-and-Sara,7,false,201946,1
Walking with a Ghost,Still Jealous,Tegan-and-Sara,8,false,139320,1
So Jealous,Still Jealous,Tegan-and-Sara,9,false,169026,1
Speak Slow,Still Jealous,Tegan-and-Sara,10,false,195093,1
Wake Up Exhausted,Still Jealous,Tegan-and-Sara,11,false,104666,1
We Didn't Do It,Still Jealous,Tegan-and-Sara,12,false,141786,1
Fix You Up,Still Jealous,Tegan-and-Sara,13,false,154653,1
I Can't Take It,Still Jealous,Tegan-and-Sara,14,false,220800,1
Hey I'm Just like You - Live,Tonight in the Dark We're Seeing Colors (Live),Tegan-and-Sara,1,true,197946,1
Don't Believe the Things They Tell You (They Lie) - Live,Tonight in the Dark We're Seeing Colors (Live),Tegan-and-Sara,2,false,206840,1
I'll Be Back Someday - Live,Tonight in the Dark We're Seeing Colors (Live),Tegan-and-Sara,3,false,212426,1
Boyfriend - Live,Tonight in the Dark We're Seeing Colors (Live),Tegan-and-Sara,4,false,208653,1
Divided - Live,Tonight in the Dark We're Seeing Colors (Live),Tegan-and-Sara,5,false,219066,1
Closer - Live,Tonight in the Dark We're Seeing Colors (Live),Tegan-and-Sara,6,false,232826,1
Back in Your Head - Live,Tonight in the Dark We're Seeing Colors (Live),Tegan-and-Sara,7,false,196333,1
White Knuckles - Live,Tonight in the Dark We're Seeing Colors (Live),Tegan-and-Sara,8,false,201760,1
Hold My Breath Until I Die,Hey I'm Just like You,Tegan-and-Sara,1,false,222466,1
Hey I'm Just like You,Hey I'm Just like You,Tegan-and-Sara,2,true,188693,1
I'll Be Back Someday,Hey I'm Just like You,Tegan-and-Sara,3,false,192720,1
Don't Believe the Things They Tell You (They Lie),Hey I'm Just like You,Tegan-and-Sara,4,false,185533,1
Hello I'm Right Here,Hey I'm Just like You,Tegan-and-Sara,5,false,187706,1
I Don't Owe You Anything,Hey I'm Just like You,Tegan-and-Sara,6,false,204760,1
I Know I'm Not the Only One,Hey I'm Just like You,Tegan-and-Sara,7,false,180173,1
Please Help Me,Hey I'm Just like You,Tegan-and-Sara,8,false,190693,1
Keep Them Close 'Cause They Will Fuck You Too,Hey I'm Just like You,Tegan-and-Sara,9,true,194826,1
We Don't Have Fun When We're Together Anymore,Hey I'm Just like You,Tegan-and-Sara,10,false,197360,1
You Go Away and I Don't Mind,Hey I'm Just like You,Tegan-and-Sara,11,false,173253,1
All I Have to Give the World is Me,Hey I'm Just like You,Tegan-and-Sara,12,false,174160,1
Hold My Breath Until I Die,Hey I'm Just like You,Tegan-and-Sara,1,false,222466,1
Hey I'm Just like You,Hey I'm Just like You,Tegan-and-Sara,2,false,188693,1
I'll Be Back Someday,Hey I'm Just like You,Tegan-and-Sara,3,false,192720,1
Don't Believe the Things They Tell You (They Lie),Hey I'm Just like You,Tegan-and-Sara,4,false,185533,1
Hello I'm Right Here,Hey I'm Just like You,Tegan-and-Sara,5,false,187706,1
I Don't Owe You Anything,Hey I'm Just like You,Tegan-and-Sara,6,false,204760,1
I Know I'm Not the Only One,Hey I'm Just like You,Tegan-and-Sara,7,false,180173,1
Please Help Me,Hey I'm Just like You,Tegan-and-Sara,8,false,190693,1
Keep Them Close 'Cause They Will Fuck You Too,Hey I'm Just like You,Tegan-and-Sara,9,false,194826,1
We Don't Have Fun When We're Together Anymore,Hey I'm Just like You,Tegan-and-Sara,10,false,197360,1
You Go Away and I Don't Mind,Hey I'm Just like You,Tegan-and-Sara,11,false,173253,1
All I Have to Give the World is Me,Hey I'm Just like You,Tegan-and-Sara,12,false,174160,1
I Was Married,Tegan and Sara Present the Con X: Covers,Tegan-and-Sara,1,false,94560,1
Relief Next to Me,Tegan and Sara Present the Con X: Covers,Tegan-and-Sara,2,false,177320,1
The Con,Tegan and Sara Present the Con X: Covers,Tegan-and-Sara,3,false,265786,1
Knife Going In,Tegan and Sara Present the Con X: Covers,Tegan-and-Sara,4,false,200586,1
Are You Ten Years Ago,Tegan and Sara Present the Con X: Covers,Tegan-and-Sara,5,false,280546,1
Back in Your Head,Tegan and Sara Present the Con X: Covers,Tegan-and-Sara,6,false,221000,1
Hop a Plane,Tegan and Sara Present the Con X: Covers,Tegan-and-Sara,7,false,161906,1
Soil Soil,Tegan and Sara Present the Con X: Covers,Tegan-and-Sara,8,false,139426,1
Burn Your Life Down,Tegan and Sara Present the Con X: Covers,Tegan-and-Sara,9,false,160373,1
Nineteen,Tegan and Sara Present the Con X: Covers,Tegan-and-Sara,10,false,251240,1
Floorplan,Tegan and Sara Present the Con X: Covers,Tegan-and-Sara,11,false,228066,1
Like O Like H,Tegan and Sara Present the Con X: Covers,Tegan-and-Sara,12,false,155053,1
Dark Come Soon,Tegan and Sara Present the Con X: Covers,Tegan-and-Sara,13,false,180360,1
Call It Off,Tegan and Sara Present the Con X: Covers,Tegan-and-Sara,14,false,300106,1
One Second,Tegan and Sara Present the Con X: Covers,Tegan-and-Sara,15,false,190866,1
I Take All the Blame,Tegan and Sara Present the Con X: Covers,Tegan-and-Sara,16,false,184613,1
